instantHour,dteday,seasonHour,yrHour,mnthHour,hr,holidayHour,weekdayHour,workingdayHour,weathersitHour,tempHour,atempHour,humHour,windspeedHour,casualHour,registeredHour,cntHour,instantDay,seasonDay,yrDay,mnthDay,holidayDay,weekdayDay,workingdayDay,weathersitDay,tempDay,atempDay,humDay,windspeedDay,casualDay,registeredDay,cntDay
3018,2011-05-10,Semi,0,May,15,0,2,1,Mendung,22.080000000000002,0.6212,33.0,6.0032,28.0,152.0,180.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3019,2011-05-10,Semi,0,May,16,0,2,1,Baik,23.020000000000003,0.6212,31.0,7.0015,56.0,271.0,327.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3020,2011-05-10,Semi,0,May,17,0,2,1,Baik,22.080000000000002,0.6212,33.0,0.0,79.0,532.0,611.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3021,2011-05-10,Semi,0,May,18,0,2,1,Baik,22.080000000000002,0.6212,28.999999999999996,8.9981,70.0,480.0,550.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3022,2011-05-10,Semi,0,May,19,0,2,1,Baik,20.2,0.6212,43.0,15.001299999999999,69.0,365.0,434.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3023,2011-05-10,Semi,0,May,20,0,2,1,Baik,17.380000000000003,0.5152,60.0,8.9981,50.0,241.0,291.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3024,2011-05-10,Semi,0,May,21,0,2,1,Baik,17.380000000000003,0.5152,52.0,0.0,30.0,173.0,203.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3025,2011-05-10,Semi,0,May,22,0,2,1,Baik,16.44,0.5,55.00000000000001,7.0015,29.0,121.0,150.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3026,2011-05-10,Semi,0,May,23,0,2,1,Mendung,16.44,0.5,59.0,8.9981,9.0,72.0,81.0,130,Semi,0,May,0,2,1,Baik,17.0275,0.522721,48.9167,7.749956999999999,694.0,4109,4803
3027,2011-05-11,Semi,0,May,0,0,3,1,Mendung,16.44,0.5,55.00000000000001,8.9981,8.0,30.0,38.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3028,2011-05-11,Semi,0,May,1,0,3,1,Mendung,15.5,0.4848,59.0,7.0015,4.0,16.0,20.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3029,2011-05-11,Semi,0,May,2,0,3,1,Baik,16.44,0.5,59.0,0.0,6.0,4.0,10.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3030,2011-05-11,Semi,0,May,3,0,3,1,Baik,15.5,0.4848,63.0,15.001299999999999,0.0,3.0,3.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3031,2011-05-11,Semi,0,May,4,0,3,1,Mendung,14.559999999999999,0.4697,88.0,8.9981,0.0,2.0,2.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3032,2011-05-11,Semi,0,May,5,0,3,1,Baik,13.620000000000001,0.4545,88.0,8.9981,0.0,20.0,20.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3033,2011-05-11,Semi,0,May,6,0,3,1,Baik,13.620000000000001,0.4545,82.0,8.9981,6.0,93.0,99.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3034,2011-05-11,Semi,0,May,7,0,3,1,Baik,14.559999999999999,0.4697,72.0,12.998000000000001,25.0,293.0,318.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3035,2011-05-11,Semi,0,May,8,0,3,1,Baik,14.559999999999999,0.4697,77.0,16.997899999999998,21.0,421.0,442.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3036,2011-05-11,Semi,0,May,9,0,3,1,Baik,16.44,0.5,72.0,8.9981,21.0,182.0,203.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3037,2011-05-11,Semi,0,May,10,0,3,1,Baik,17.380000000000003,0.5152,68.0,6.0032,30.0,124.0,154.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3038,2011-05-11,Semi,0,May,11,0,3,1,Baik,18.320000000000004,0.5303,64.0,6.0032,18.0,123.0,141.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3039,2011-05-11,Semi,0,May,12,0,3,1,Baik,20.2,0.6212,56.00000000000001,0.0,41.0,185.0,226.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3040,2011-05-11,Semi,0,May,13,0,3,1,Baik,21.14,0.6212,50.0,0.0,36.0,157.0,193.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3041,2011-05-11,Semi,0,May,14,0,3,1,Baik,21.14,0.6212,53.0,6.0032,36.0,141.0,177.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3042,2011-05-11,Semi,0,May,15,0,3,1,Baik,22.080000000000002,0.6212,41.0,0.0,48.0,131.0,179.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3043,2011-05-11,Semi,0,May,16,0,3,1,Baik,23.020000000000003,0.6212,39.0,0.0,49.0,240.0,289.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3044,2011-05-11,Semi,0,May,17,0,3,1,Baik,22.080000000000002,0.6212,47.0,7.0015,17.0,242.0,259.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3045,2011-05-11,Semi,0,May,18,0,3,1,Baik,21.14,0.6212,50.0,19.999499999999998,40.0,234.0,274.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3046,2011-05-11,Semi,0,May,19,0,3,1,Baik,18.320000000000004,0.5303,52.0,8.9981,60.0,341.0,401.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3047,2011-05-11,Semi,0,May,20,0,3,1,Baik,17.380000000000003,0.5152,64.0,8.9981,28.0,245.0,273.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3048,2011-05-11,Semi,0,May,21,0,3,1,Baik,17.380000000000003,0.5152,60.0,0.0,32.0,202.0,234.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3049,2011-05-11,Semi,0,May,22,0,3,1,Baik,15.5,0.4848,72.0,16.997899999999998,12.0,134.0,146.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3050,2011-05-11,Semi,0,May,23,0,3,1,Baik,13.620000000000001,0.4545,88.0,16.997899999999998,12.0,69.0,81.0,131,Semi,0,May,0,3,1,Baik,17.4975,0.5284,63.29169999999999,8.083014,550.0,3632,4182
3051,2011-05-12,Semi,0,May,0,0,4,1,Mendung,13.620000000000001,0.4545,88.0,15.001299999999999,5.0,39.0,44.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3052,2011-05-12,Semi,0,May,1,0,4,1,Baik,13.620000000000001,0.4545,88.0,15.001299999999999,1.0,16.0,17.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3053,2011-05-12,Semi,0,May,2,0,4,1,Baik,12.68,0.4394,94.0,12.998000000000001,1.0,14.0,15.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3054,2011-05-12,Semi,0,May,3,0,4,1,Baik,12.68,0.4394,88.0,8.9981,0.0,5.0,5.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3055,2011-05-12,Semi,0,May,4,0,4,1,Baik,11.739999999999998,0.4242,94.0,0.0,1.0,5.0,6.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3056,2011-05-12,Semi,0,May,5,0,4,1,Baik,11.739999999999998,0.4242,94.0,8.9981,2.0,27.0,29.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3057,2011-05-12,Semi,0,May,6,0,4,1,Baik,12.68,0.4394,88.0,0.0,9.0,103.0,112.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3058,2011-05-12,Semi,0,May,7,0,4,1,Baik,13.620000000000001,0.4545,88.0,8.9981,14.0,283.0,297.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3059,2011-05-12,Semi,0,May,8,0,4,1,Baik,14.559999999999999,0.4697,82.0,12.998000000000001,27.0,394.0,421.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3060,2011-05-12,Semi,0,May,9,0,4,1,Mendung,15.5,0.4848,77.0,19.0012,21.0,191.0,212.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3061,2011-05-12,Semi,0,May,10,0,4,1,Mendung,17.380000000000003,0.5152,68.0,15.001299999999999,28.0,119.0,147.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3062,2011-05-12,Semi,0,May,11,0,4,1,Baik,19.259999999999998,0.5455,60.0,15.001299999999999,43.0,136.0,179.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3063,2011-05-12,Semi,0,May,12,0,4,1,Baik,19.259999999999998,0.5455,60.0,15.001299999999999,43.0,164.0,207.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3064,2011-05-12,Semi,0,May,13,0,4,1,Mendung,21.14,0.6212,56.99999999999999,19.999499999999998,48.0,170.0,218.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3065,2011-05-12,Semi,0,May,14,0,4,1,Mendung,21.14,0.6061,61.0,15.001299999999999,43.0,148.0,191.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3066,2011-05-12,Semi,0,May,15,0,4,1,Mendung,22.080000000000002,0.6212,53.0,16.997899999999998,54.0,163.0,217.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3067,2011-05-12,Semi,0,May,16,0,4,1,Mendung,22.080000000000002,0.6212,56.99999999999999,16.997899999999998,50.0,238.0,288.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3068,2011-05-12,Semi,0,May,17,0,4,1,Mendung,22.080000000000002,0.6212,56.99999999999999,12.998000000000001,54.0,540.0,594.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3069,2011-05-12,Semi,0,May,18,0,4,1,Baik,21.14,0.6061,69.0,15.001299999999999,64.0,463.0,527.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3070,2011-05-12,Semi,0,May,19,0,4,1,Mendung,20.2,0.6061,64.0,12.998000000000001,59.0,305.0,364.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3071,2011-05-12,Semi,0,May,20,0,4,1,Baik,20.2,0.6061,64.0,12.998000000000001,56.0,220.0,276.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3072,2011-05-12,Semi,0,May,21,0,4,1,Baik,18.320000000000004,0.5303,83.0,8.9981,31.0,192.0,223.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3073,2011-05-12,Semi,0,May,22,0,4,1,Baik,17.380000000000003,0.5152,83.0,12.998000000000001,25.0,147.0,172.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3074,2011-05-12,Semi,0,May,23,0,4,1,Mendung,17.380000000000003,0.5152,77.0,12.998000000000001,16.0,87.0,103.0,132,Semi,0,May,0,4,1,Baik,17.145000000000003,0.523363,74.75,12.707689,695.0,4169,4864
3075,2011-05-13,Semi,0,May,0,0,5,1,Mendung,16.44,0.5,83.0,11.0014,6.0,46.0,52.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3076,2011-05-13,Semi,0,May,1,0,5,1,Baik,16.44,0.5,83.0,11.0014,5.0,15.0,20.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3077,2011-05-13,Semi,0,May,2,0,5,1,Mendung,15.5,0.4848,88.0,8.9981,3.0,8.0,11.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3078,2011-05-13,Semi,0,May,3,0,5,1,Mendung,15.5,0.4848,88.0,8.9981,2.0,2.0,4.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3079,2011-05-13,Semi,0,May,4,0,5,1,Buruk,15.5,0.4848,88.0,11.0014,2.0,3.0,5.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3080,2011-05-13,Semi,0,May,5,0,5,1,Mendung,15.5,0.4848,88.0,12.998000000000001,1.0,24.0,25.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3081,2011-05-13,Semi,0,May,6,0,5,1,Buruk,15.5,0.4848,88.0,8.9981,6.0,76.0,82.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3082,2011-05-13,Semi,0,May,7,0,5,1,Buruk,15.5,0.4848,88.0,11.0014,16.0,141.0,157.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3083,2011-05-13,Semi,0,May,8,0,5,1,Mendung,15.5,0.4848,88.0,12.998000000000001,26.0,361.0,387.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3084,2011-05-13,Semi,0,May,9,0,5,1,Mendung,15.5,0.4848,88.0,12.998000000000001,18.0,215.0,233.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3085,2011-05-13,Semi,0,May,10,0,5,1,Mendung,16.44,0.5,83.0,8.9981,31.0,99.0,130.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3086,2011-05-13,Semi,0,May,11,0,5,1,Mendung,16.44,0.5,83.0,11.0014,56.0,90.0,146.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3087,2011-05-13,Semi,0,May,12,0,5,1,Mendung,16.44,0.5,88.0,12.998000000000001,53.0,170.0,223.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3088,2011-05-13,Semi,0,May,13,0,5,1,Mendung,16.44,0.5,88.0,26.0027,69.0,157.0,226.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3089,2011-05-13,Semi,0,May,14,0,5,1,Mendung,16.44,0.5,87.0,19.0012,70.0,120.0,190.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3090,2011-05-13,Semi,0,May,15,0,5,1,Mendung,16.44,0.5,88.0,11.0014,56.0,142.0,198.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3091,2011-05-13,Semi,0,May,16,0,5,1,Mendung,16.44,0.5,88.0,8.9981,44.0,256.0,300.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3092,2011-05-13,Semi,0,May,17,0,5,1,Buruk,16.44,0.5,88.0,11.0014,62.0,429.0,491.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3093,2011-05-13,Semi,0,May,18,0,5,1,Buruk,16.44,0.5,88.0,11.0014,39.0,359.0,398.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3094,2011-05-13,Semi,0,May,19,0,5,1,Mendung,16.44,0.5,83.0,12.998000000000001,25.0,245.0,270.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3095,2011-05-13,Semi,0,May,20,0,5,1,Mendung,16.44,0.5,83.0,8.9981,22.0,130.0,152.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3096,2011-05-13,Semi,0,May,21,0,5,1,Mendung,16.44,0.5,84.0,11.0014,24.0,130.0,154.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3097,2011-05-13,Semi,0,May,22,0,5,1,Mendung,16.44,0.5,83.0,15.001299999999999,25.0,107.0,132.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3098,2011-05-13,Semi,0,May,23,0,5,1,Buruk,15.5,0.4848,88.0,11.0014,31.0,88.0,119.0,133,Semi,0,May,0,5,1,Mendung,16.0875,0.4943,86.33330000000001,12.041575,692.0,3413,4105
3099,2011-05-14,Semi,0,May,0,0,6,0,Mendung,15.5,0.4848,88.0,8.9981,24.0,78.0,102.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3100,2011-05-14,Semi,0,May,1,0,6,0,Mendung,15.5,0.4848,88.0,8.9981,18.0,64.0,82.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3101,2011-05-14,Semi,0,May,2,0,6,0,Mendung,15.5,0.4848,88.0,8.9981,15.0,37.0,52.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3102,2011-05-14,Semi,0,May,3,0,6,0,Mendung,15.5,0.4848,88.0,8.9981,5.0,30.0,35.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3103,2011-05-14,Semi,0,May,4,0,6,0,Mendung,15.5,0.4848,82.0,11.0014,1.0,4.0,5.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3104,2011-05-14,Semi,0,May,5,0,6,0,Mendung,15.5,0.4848,82.0,7.0015,7.0,7.0,14.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3105,2011-05-14,Semi,0,May,6,0,6,0,Mendung,15.5,0.4848,88.0,7.0015,2.0,9.0,11.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3106,2011-05-14,Semi,0,May,7,0,6,0,Buruk,14.559999999999999,0.4697,100.0,0.0,4.0,28.0,32.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3107,2011-05-14,Semi,0,May,8,0,6,0,Buruk,15.5,0.4848,94.0,0.0,16.0,72.0,88.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3108,2011-05-14,Semi,0,May,9,0,6,0,Mendung,16.44,0.5,94.0,6.0032,14.0,86.0,100.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3109,2011-05-14,Semi,0,May,10,0,6,0,Mendung,16.44,0.5,94.0,11.0014,34.0,133.0,167.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3110,2011-05-14,Semi,0,May,11,0,6,0,Mendung,16.44,0.5,94.0,8.9981,72.0,207.0,279.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3111,2011-05-14,Semi,0,May,12,0,6,0,Buruk,16.44,0.5,100.0,6.0032,75.0,204.0,279.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3112,2011-05-14,Semi,0,May,13,0,6,0,Buruk,16.44,0.5,100.0,6.0032,68.0,180.0,248.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3113,2011-05-14,Semi,0,May,14,0,6,0,Mendung,17.380000000000003,0.5152,94.0,8.9981,57.0,159.0,216.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3114,2011-05-14,Semi,0,May,15,0,6,0,Mendung,17.380000000000003,0.5152,94.0,11.0014,73.0,221.0,294.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3115,2011-05-14,Semi,0,May,16,0,6,0,Mendung,17.380000000000003,0.5152,94.0,12.998000000000001,107.0,188.0,295.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3116,2011-05-14,Semi,0,May,17,0,6,0,Mendung,18.320000000000004,0.5303,88.0,12.998000000000001,78.0,194.0,272.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3117,2011-05-14,Semi,0,May,18,0,6,0,Mendung,18.320000000000004,0.5303,88.0,15.001299999999999,88.0,216.0,304.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3118,2011-05-14,Semi,0,May,19,0,6,0,Buruk,17.380000000000003,0.5152,94.0,8.9981,69.0,179.0,248.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3119,2011-05-14,Semi,0,May,20,0,6,0,Buruk,17.380000000000003,0.5152,94.0,8.9981,42.0,115.0,157.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3120,2011-05-14,Semi,0,May,21,0,6,0,Buruk,17.380000000000003,0.5152,94.0,15.001299999999999,15.0,44.0,59.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3121,2011-05-14,Semi,0,May,22,0,6,0,Buruk,17.380000000000003,0.5152,94.0,11.0014,7.0,19.0,26.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3122,2011-05-14,Semi,0,May,23,0,6,0,Buruk,16.44,0.5,100.0,12.998000000000001,11.0,33.0,44.0,134,Semi,0,May,0,6,0,Mendung,16.479150999999998,0.500629,92.25,9.041649999999999,902.0,2507,3409
3123,2011-05-15,Semi,0,May,0,0,0,0,Mendung,16.44,0.5,100.0,0.0,5.0,34.0,39.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3124,2011-05-15,Semi,0,May,1,0,0,0,Mendung,16.44,0.5,100.0,7.0015,4.0,43.0,47.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3125,2011-05-15,Semi,0,May,2,0,0,0,Mendung,16.44,0.5,100.0,8.9981,13.0,37.0,50.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3126,2011-05-15,Semi,0,May,3,0,0,0,Mendung,16.44,0.5,100.0,0.0,11.0,21.0,32.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3127,2011-05-15,Semi,0,May,4,0,0,0,Mendung,16.44,0.5,100.0,0.0,5.0,8.0,13.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3128,2011-05-15,Semi,0,May,5,0,0,0,Buruk,16.44,0.5,100.0,7.0015,3.0,11.0,14.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3129,2011-05-15,Semi,0,May,6,0,0,0,Mendung,16.44,0.5,100.0,8.9981,3.0,14.0,17.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3130,2011-05-15,Semi,0,May,7,0,0,0,Mendung,16.44,0.5,100.0,8.9981,4.0,38.0,42.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3131,2011-05-15,Semi,0,May,8,0,0,0,Mendung,17.380000000000003,0.5152,94.0,8.9981,24.0,46.0,70.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3132,2011-05-15,Semi,0,May,9,0,0,0,Baik,19.259999999999998,0.5455,83.0,16.997899999999998,36.0,98.0,134.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3133,2011-05-15,Semi,0,May,10,0,0,0,Baik,19.259999999999998,0.5455,83.0,15.001299999999999,73.0,153.0,226.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3134,2011-05-15,Semi,0,May,11,0,0,0,Baik,20.2,0.5758,78.0,15.001299999999999,120.0,202.0,322.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
3135,2011-05-15,Semi,0,May,12,0,0,0,Baik,21.14,0.5909,73.0,19.999499999999998,120.0,247.0,367.0,135,Semi,0,May,0,0,0,Mendung,18.4375,0.536,86.70830000000001,10.249593,1582.0,2971,4553
